Order ID,Order Status,Order Date,Order Day of Week,Order Month,Order Year,Customer ID,Company ID,Product ID,Product Variant ID,Product Unit Selling Price,Product Quantity,Total Selling Price,Payment Status,Shipment ID,Shipment Number,Shipping Address Type,Shipping City,Shipping State,Shipping Postal Code,Shipping Country
132,Completed,6/20/2013,Thursday,June,2013.0,Cust_2988,Company_90113,Prod_1009,Prod_Var_10090,3.0,150,450.0,Received,483,483,Business,Cape Coral,Florida,33990,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1000,Prod_Var_10001,3.95,2,7.9,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1000,Prod_Var_10002,3.95,2,7.9,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1000,Prod_Var_10003,3.95,2,7.9,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1000,Prod_Var_10004,3.95,2,7.9,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1000,Prod_Var_10005,3.95,2,7.9,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1009,Prod_Var_10090,3.0,5,15.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_4310,Prod_Var_43100,3.0,4,12.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_7820,Prod_Var_78200,11.5,1,11.5,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_7820,Prod_Var_78201,11.5,2,23.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_7820,Prod_Var_78202,11.5,2,23.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_7820,Prod_Var_78203,11.5,2,23.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1500,Prod_Var_15000,3.95,4,15.8,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_1005,Prod_Var_10050,3.95,2,7.9,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_7400,Prod_Var_74002,9.0,4,36.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_2024,Prod_Var_20210,4.0,4,16.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_2024,Prod_Var_20262,22.0,1,22.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_2024,Prod_Var_20225,22.0,1,22.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_2024,Prod_Var_20263,22.0,1,22.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
133,Completed,6/20/2013,Thursday,June,2013.0,Cust_1897,Company_93722,Prod_2024,Prod_Var_20226,22.0,1,22.0,Received,484,484,Business,Manasquan,New Jersey,8736,United States
135,Completed,6/25/2013,Tuesday,June,2013.0,Cust_1022,Company_94150,Prod_1012,Prod_Var_10121,2.0,13,26.0,Pending,410,410,Business,Suwanee,Georgia,30024,United States
135,Completed,6/25/2013,Tuesday,June,2013.0,Cust_1022,Company_94150,Prod_1012,Prod_Var_10120,3.0,20,60.0,Pending,410,410,Business,Suwanee,Georgia,30024,United States
135,Completed,6/25/2013,Tuesday,June,2013.0,Cust_1022,Company_94150,Prod_7700,Prod_Var_77000,6.0,1,6.0,Pending,410,410,Business,Suwanee,Georgia,30024,United States
135,Completed,6/25/2013,Tuesday,June,2013.0,Cust_1022,Company_94150,Prod_7350,Prod_Var_73500,9.0,1,9.0,Pending,410,410,Business,Suwanee,Georgia,30024,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_1009,Prod_Var_10090,3.0,3,9.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_4110,Prod_Var_41100,3.5,6,21.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_5060,Prod_Var_50612,8.75,1,8.75,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_5060,Prod_Var_50602,8.75,1,8.75,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_7000,Prod_Var_70001,7.0,1,7.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_7000,Prod_Var_70003,7.0,2,14.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_7700,Prod_Var_77000,6.0,2,12.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_8072,Prod_Var_80720,3.25,8,26.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_7900,Prod_Var_79001,3.25,1,3.25,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_6800,Prod_Var_68010,12.5,1,12.5,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_6100,Prod_Var_61000,2.25,4,9.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_6400,Prod_Var_64015,8.0,2,16.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_6400,Prod_Var_64016,9.0,1,9.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_5700,Prod_Var_57101,4.0,2,8.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_5700,Prod_Var_57003,3.0,2,6.0,Received,500,500,Business,Islamorada,Florida,33036,United States
137,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2850,Company_81681,Prod_5700,Prod_Var_57103,4.0,2,8.0,Received,500,500,Business,Islamorada,Florida,33036,United States
138,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2991,Company_91214,Prod_1140,Prod_Var_11400,2.75,4,11.0,Received,501,501,Business,Baton Rouge,Louisiana,70806,United States
138,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2991,Company_91214,Prod_6400,Prod_Var_64014,8.0,1,8.0,Received,501,501,Business,Baton Rouge,Louisiana,70806,United States
138,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2991,Company_91214,Prod_6400,Prod_Var_64015,8.0,1,8.0,Received,501,501,Business,Baton Rouge,Louisiana,70806,United States
138,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2991,Company_91214,Prod_6400,Prod_Var_64019,9.0,1,9.0,Received,501,501,Business,Baton Rouge,Louisiana,70806,United States
138,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2991,Company_91214,Prod_3023,Prod_Var_30221,3.75,1,3.75,Received,501,501,Business,Baton Rouge,Louisiana,70806,United States
138,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2991,Company_91214,Prod_2024,Prod_Var_20260,4.5,2,9.0,Received,501,501,Business,Baton Rouge,Louisiana,70806,United States
138,Completed,6/26/2013,Wednesday,June,2013.0,Cust_2991,Company_91214,Prod_2024,Prod_Var_20240,4.5,1,4.5,Received,501,501,Business,Baton Rouge,Louisiana,70806,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_3500,Prod_Var_35001,11.5,1,11.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_7300,Prod_Var_73002,5.0,3,15.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_7550,Prod_Var_75500,5.5,5,27.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_7550,Prod_Var_75502,5.5,5,27.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_5001,Prod_Var_50011,3.5,4,14.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_5001,Prod_Var_50021,3.5,1,3.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_5001,Prod_Var_50022,3.5,2,7.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_5001,Prod_Var_50023,3.5,2,7.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_5001,Prod_Var_50020,3.5,1,3.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_1140,Prod_Var_11400,2.75,30,82.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_7900,Prod_Var_79000,3.25,15,48.75,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_7900,Prod_Var_79001,3.25,8,26.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2600,Prod_Var_26009,4.5,4,18.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2600,Prod_Var_26012,4.5,4,18.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_8090,Prod_Var_80900,3.25,4,13.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_8090,Prod_Var_80901,3.25,3,9.75,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_8090,Prod_Var_80902,3.25,5,16.25,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_94001,Prod_Var_94010,5.75,1,5.75,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_6400,Prod_Var_64031,9.5,4,38.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_6400,Prod_Var_64017,9.0,3,27.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_6400,Prod_Var_64001,8.0,1,8.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_6400,Prod_Var_64020,9.0,10,90.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_10150,Prod_Var_10150,3.0,12,36.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2024,Prod_Var_20260,4.5,5,22.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2024,Prod_Var_20221,4.5,24,108.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2024,Prod_Var_20261,4.5,17,76.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2024,Prod_Var_20222,4.5,7,31.5,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2024,Prod_Var_20210,4.0,16,64.0,Received,502,502,Business,Roseville,California,95678,United States
139,Completed,6/27/2013,Thursday,June,2013.0,Cust_2477,Company_89552,Prod_2103,Prod_Var_21030,6.5,8,52.0,Received,502,502,Business,Roseville,California,95678,United States
140,Completed,6/28/2013,Friday,June,2013.0,Cust_2667,Company_71210,Prod_5051,Prod_Var_50518,3.5,11,38.5,Received,505,505,Business,Grand Junction,Colorado,81505,United States
140,Completed,6/28/2013,Friday,June,2013.0,Cust_2667,Company_71210,Prod_5051,Prod_Var_50524,3.5,5,17.5,Received,505,505,Business,Grand Junction,Colorado,81505,United States
140,Completed,6/28/2013,Friday,June,2013.0,Cust_2667,Company_71210,Prod_1140,Prod_Var_11400,2.75,25,68.75,Received,505,505,Business,Grand Junction,Colorado,81505,United States
140,Completed,6/28/2013,Friday,June,2013.0,Cust_2667,Company_71210,Prod_2600,Prod_Var_26008,4.5,3,13.5,Received,505,505,Business,Grand Junction,Colorado,81505,United States
140,Completed,6/28/2013,Friday,June,2013.0,Cust_2667,Company_71210,Prod_5030,Prod_Var_50300,4.3,8,34.4,Received,505,505,Business,Grand Junction,Colorado,81505,United States
140,Completed,6/28/2013,Friday,June,2013.0,Cust_2667,Company_71210,Prod_2024,Prod_Var_20221,4.5,3,13.5,Received,505,505,Business,Grand Junction,Colorado,81505,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_1009,Prod_Var_10090,3.0,1,3.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_4402,Prod_Var_44021,2.5,3,7.5,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_2070,Prod_Var_20700,3.5,3,10.5,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_4800,Prod_Var_48007,8.0,1,8.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_4800,Prod_Var_48010,8.0,1,8.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_4800,Prod_Var_48011,8.0,1,8.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_4800,Prod_Var_48014,8.0,1,8.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_8110,Prod_Var_81100,7.5,2,15.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_6501,Prod_Var_65013,5.0,2,10.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_8072,Prod_Var_80720,3.25,1,3.25,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_8072,Prod_Var_80700,3.25,1,3.25,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_5004,Prod_Var_50041,5.5,1,5.5,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_5004,Prod_Var_50042,5.5,1,5.5,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_2015,Prod_Var_20156,12.0,1,12.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_2010,Prod_Var_20106,30.0,1,30.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_2012,Prod_Var_20126,4.0,1,4.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
141,Completed,6/28/2013,Friday,June,2013.0,Cust_1892,Company_93186,Prod_7450,Prod_Var_74500,9.0,1,9.0,Received,506,506,Business,Green Valley,Arizona,85614,United States
142,Completed,6/28/2013,Friday,June,2013.0,Cust_2928,Company_93197,Prod_7400,Prod_Var_74002,9.0,12,108.0,Received,507,507,Residential,San Antonio,Texas,78253,United States
142,Completed,6/28/2013,Friday,June,2013.0,Cust_2928,Company_93197,Prod_6501,Prod_Var_65013,5.0,1,5.0,Received,507,507,Residential,San Antonio,Texas,78253,United States
142,Completed,6/28/2013,Friday,June,2013.0,Cust_2928,Company_93197,Prod_8080,Prod_Var_80800,8.5,2,17.0,Received,507,507,Residential,San Antonio,Texas,78253,United States
142,Completed,6/28/2013,Friday,June,2013.0,Cust_2928,Company_93197,Prod_8080,Prod_Var_80801,10.0,2,20.0,Received,507,507,Residential,San Antonio,Texas,78253,United States
142,Completed,6/28/2013,Friday,June,2013.0,Cust_2928,Company_93197,Prod_2024,Prod_Var_20263,22.0,2,44.0,Received,507,507,Residential,San Antonio,Texas,78253,United States
142,Completed,6/28/2013,Friday,June,2013.0,Cust_2928,Company_93197,Prod_9300,Prod_Var_93000,2.5,2,5.0,Received,507,507,Residential,San Antonio,Texas,78253,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_7550,Prod_Var_75500,5.5,2,11.0,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_7550,Prod_Var_75502,5.5,3,16.5,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_7350,Prod_Var_73500,9.0,6,54.0,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_4800,Prod_Var_48000,8.0,1,8.0,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_4800,Prod_Var_48001,8.0,1,8.0,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_4800,Prod_Var_48002,8.0,1,8.0,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_4800,Prod_Var_48003,8.0,1,8.0,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_5001,Prod_Var_50011,3.5,1,3.5,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_5001,Prod_Var_50021,3.5,3,10.5,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_5001,Prod_Var_50022,3.5,3,10.5,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_5001,Prod_Var_50010,3.5,6,21.0,Received,510,510,Residential,Glenelg,Maryland,21737,United States
143,Completed,7/1/2013,Monday,July,2013.0,Cust_2742,Company_93202,Prod_5001,Prod_Var_50012,3.5,1,3.5,Received,510,510,Residential,Glenelg,Maryland,21737,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_1000,Prod_Var_10004,3.95,6,23.7,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_7350,Prod_Var_73500,9.0,50,450.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_5001,Prod_Var_50012,3.5,3,10.5,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_7910,Prod_Var_79100,5.5,6,33.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2600,Prod_Var_26008,4.5,6,27.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2600,Prod_Var_26009,4.5,6,27.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2600,Prod_Var_26011,4.5,6,27.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2600,Prod_Var_26000,4.5,6,27.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2600,Prod_Var_26001,4.5,6,27.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2600,Prod_Var_26007,4.5,6,27.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_3010,Prod_Var_30103,5.75,30,172.5,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_5030,Prod_Var_50300,4.3,6,25.8,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2024,Prod_Var_20240,4.5,12,54.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2024,Prod_Var_20221,4.5,30,135.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2024,Prod_Var_20241,4.5,6,27.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2024,Prod_Var_20222,4.5,12,54.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_2103,Prod_Var_21030,6.5,6,39.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
17,Completed,4/24/2013,Wednesday,April,2013.0,Cust_2802,Company_43754,Prod_4401,Prod_Var_44010,3.0,6,18.0,Received,280,280,Residential,Alpharetta,Georgia,30005,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_1009,Prod_Var_10090,3.0,100,300.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_5000,Prod_Var_50001,2.5,2,5.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_1003,Prod_Var_10032,2.25,10,22.5,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_1007,Prod_Var_10070,3.5,20,70.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_1012,Prod_Var_10121,3.0,20,60.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_1012,Prod_Var_10120,3.0,20,60.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_5003,Prod_Var_50030,4.5,30,135.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_9100,Prod_Var_91003,3.0,3,9.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_3010,Prod_Var_30101,3.5,10,35.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_3033,Prod_Var_30330,4.75,2,9.5,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
18,Completed,5/3/2013,Friday,May,2013.0,Cust_2318,Company_94660,Prod_4401,Prod_Var_44010,3.0,3,9.0,Received,281,281,Residential,Boynton Beach,Florida,33437,United States
19,Completed,4/25/2013,Thursday,April,2013.0,Cust_2782,Company_94670,Prod_1000,Prod_Var_10002,3.95,3,11.85,Received,286,286,Residential,Longwood,Florida,32779,United States
19,Completed,4/25/2013,Thursday,April,2013.0,Cust_2782,Company_94670,Prod_1000,Prod_Var_10003,3.95,2,7.9,Received,286,286,Residential,Longwood,Florida,32779,United States
19,Completed,4/25/2013,Thursday,April,2013.0,Cust_2782,Company_94670,Prod_1000,Prod_Var_10004,3.95,2,7.9,Received,286,286,Residential,Longwood,Florida,32779,United States
19,Completed,4/25/2013,Thursday,April,2013.0,Cust_2782,Company_94670,Prod_4402,Prod_Var_44021,2.5,1,2.5,Received,286,286,Residential,Longwood,Florida,32779,United States
